MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,IsRemod,BltRemodDiff,BsmtUnfRatio,TotalSF,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
5.886184232560222,13.223334699379725,9.146108768440959,1,1,3,3,0,0,5,3.868731628185368,1916,1987,0,6,6,0.0,3,4,1,1,4,3,6,0.0,6,0.0,73.94883251664992,411.65073133628306,0,1,6.576312811958283,1048.016873921513,3.954622048836453,10.226798379351118,0.0,0.0,2,1.0709805540678778,3,0.7173641623697471,3,2.600189090343093,3,0.0,3,1916.0,3,1.0,180.0,1,1,0,0.0,0.0,0.0,5.360459383071755,0.0,0.0,3,2,0.0,8,2009,1,71,0.1796397452680343,1466.2439180697543,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,135000
7.19514583342348,13.705043128835165,8.760553848371671,1,1,3,0,0,6,5,3.040152969328327,1979,1979,0,9,10,22.75813178820115,3,4,1,2,4,0,2,263.7138042350405,6,0.0,0.0,649.0896246606279,4,1,6.976043495257179,0.0,0.0,9.676393501171184,1.981525646221644,0.0,0,2.2447854285445104,2,1.1602756000279923,3,2.257835050241748,6,1.7568572511070808,5,1979.0,3,2.0,528.0,5,5,2,33.60292460917958,0.0,0.0,0.0,0.0,0.0,3,4,0.0,6,2009,0,0,0.0,656.0656681558851,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,153337
7.895014932503628,10.676088729534182,8.413546244348579,1,1,3,3,0,2,8,3.040152969328327,2001,2002,0,5,5,0.0,2,4,2,0,4,0,2,276.01649524839956,6,0.0,58.04175295304017,921.3143639115355,0,1,7.229260452793874,0.0,0.0,10.155398322795588,0.9944806198730061,0.0,1,1.0709805540678778,0,0.7173641623697471,0,2.0541069073886815,6,0.92529145896583,2,2001.0,0,2.0,682.0,5,5,2,0.0,17.343053246176183,0.0,0.0,21.444420621566266,0.0,3,4,0.0,8,2008,1,1,0.06299885818193249,928.5436243643293,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,286000
6.616147973797063,14.400037660806893,9.161016645842503,1,1,3,0,1,5,8,4.247352565985628,1932,1994,0,3,3,0.0,2,4,1,2,1,3,5,97.98169630999318,6,0.0,66.75984985185664,520.4859553362786,4,1,7.202358409339267,1818.5493063847368,0.0,11.165826706763312,0.0,0.0,2,1.0709805540678778,3,0.7173641623697471,2,2.8829221189050496,0,1.7568572511070808,5,1932.0,3,2.0,440.0,5,5,2,0.0,13.51450555631767,0.0,0.0,0.0,0.0,3,4,0.0,12,2007,1,62,0.12826445971769604,2346.2376201303546,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,315000
6.275424045814307,14.736276467330272,8.821873545344479,1,1,0,3,0,5,7,4.607301594323242,1972,2004,0,6,6,16.477804045927897,3,4,1,4,4,3,0,173.27168806680697,6,0.0,23.436543903854975,448.5776797642153,2,1,6.4718736898526625,1127.8930599630476,0.0,10.019349571811151,0.9944806198730061,0.0,1,1.0709805540678778,4,0.7173641623697471,2,2.4381397822177204,6,0.0,3,1972.0,0,2.0,484.0,5,5,2,0.0,8.609135443828961,0.0,0.0,0.0,0.0,3,4,0.0,6,2007,1,32,0.0522463443035638,1582.9426134171156,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184000
4.143907196862614,14.171829814748142,9.005676891534184,1,1,0,3,0,2,7,3.040152969328327,1999,1999,0,12,13,0.0,2,4,2,2,4,0,2,159.14469351627025,6,0.0,87.21610149717749,835.2816063044357,0,1,7.126235824825616,0.0,0.0,9.95916846255555,0.9944806198730061,0.0,2,0.0,3,0.7173641623697471,2,2.257835050241748,6,0.0,3,1999.0,0,2.0,666.0,5,5,2,0.0,9.046381843792348,0.0,0.0,0.0,0.0,3,4,0.0,9,2009,0,0,0.10441520660684796,842.4078421292613,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,192000
8.636289571685406,7.825399891648024,7.7581806507550946,1,1,3,3,0,5,7,3.040152969328327,2004,2004,0,12,13,10.007378329967091,2,4,2,2,4,3,6,0.0,6,0.0,92.97187760985635,585.3981488693395,0,1,6.752278313249707,1103.8895509436811,0.0,10.284961736998994,0.0,0.0,2,0.0,3,0.7173641623697471,2,2.4381397822177204,0,0.0,3,2004.0,3,2.0,380.0,5,5,2,0.0,9.733136563827149,0.0,0.0,0.0,0.0,3,4,0.0,5,2006,0,0,0.15881819542720765,1696.0399781262704,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130000
4.143907196862614,13.223334699379725,8.782879140501267,1,1,0,3,0,2,5,3.868731628185368,1972,1972,0,6,6,0.0,3,4,1,4,4,0,0,120.70290034598705,6,0.0,60.686848908021325,526.6200683296039,4,1,6.640857298884003,0.0,0.0,9.059149815833791,0.0,0.0,1,0.0,3,0.7173641623697471,3,2.0541069073886815,6,0.0,3,1989.0,3,1.0,352.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,5,2008,0,0,0.11523839017475176,533.2609256284879,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
8.636289571685406,7.825399891648024,7.6592589736288375,1,1,3,3,0,5,6,3.4679291041603877,1976,1976,0,9,2,0.0,3,4,1,2,4,3,0,160.44493408858335,6,0.0,45.08272298773818,521.6017541104353,4,1,6.63077257665945,884.7702161236327,0.0,9.990739815310723,0.0,0.0,2,1.0709805540678778,3,0.7173641623697471,3,2.4381397822177204,6,0.92529145896583,5,1976.0,3,2.0,440.0,5,5,2,27.002864239650098,0.0,0.0,0.0,0.0,0.0,3,4,0.0,7,2009,0,0,0.08643131015658569,1413.0027428107273,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,148500
4.143907196862614,15.388470229155642,9.048009050696807,1,1,3,3,0,2,7,3.040152969328327,2007,2007,0,5,5,19.85788799785513,0,4,2,0,4,3,2,271.0800078844886,6,0.0,69.86427002204697,991.3791236559874,0,1,7.306257703965215,0.0,0.0,10.3032678446514,0.9944806198730061,0.0,2,0.0,3,0.7173641623697471,0,2.600189090343093,6,0.92529145896583,2,2007.0,0,3.0,786.0,5,5,2,42.6797957883873,18.618512567415813,0.0,0.0,23.254376869195028,0.0,3,4,0.0,9,2007,0,0,0.07047179868424398,998.6853813599527,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,311872
6.772164299078079,23.519699551409907,10.017730453485262,1,1,3,3,0,5,8,2.578550980184417,1918,1990,0,11,12,0.0,2,2,2,4,4,3,2,254.41324094778392,3,8.647721158634377,29.016638528322808,797.315149569485,2,1,7.077331683860247,2120.9529847767585,4.543602514647698,11.421026080972686,0.9944806198730061,0.6826659479949816,2,0.0,4,0.7173641623697471,2,2.600189090343093,6,0.92529145896583,0,1918.0,3,2.0,795.0,5,5,2,0.0,5.789577306289889,25.607700726253174,0.0,0.0,52.99237540139969,0,0,0.0,3,2006,1,72,0.03639293514489285,2925.345466030104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235000
6.772164299078079,16.720718839378165,8.525598619918496,1,1,3,3,0,3,6,3.4679291041603877,1912,1950,0,13,14,0.0,3,4,1,4,4,3,6,0.0,6,0.0,80.11255859234065,465.5230899549703,0,1,6.710703060614188,1410.291457656399,4.512612717957495,10.78151491440082,0.0,0.0,1,0.0,5,0.7173641623697471,3,2.600189090343093,6,0.0,3,0.0,1,0.0,0.0,3,3,2,0.0,22.318599993540705,6.972401130223978,0.0,0.0,0.0,3,2,0.0,7,2009,1,38,0.17209148229379959,1882.5252506719835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104000
4.143907196862614,15.065619956559173,9.06601147146396,1,1,3,3,0,2,8,3.040152969328327,2004,2005,0,12,13,22.25497981616545,2,4,2,0,4,0,2,264.08365080906304,6,0.0,71.58592726503393,984.5518396423151,0,1,7.298999388670019,0.0,0.0,10.289284027378141,0.9944806198730061,0.0,2,0.0,3,0.7173641623697471,0,2.4381397822177204,6,0.92529145896583,2,2004.0,0,3.0,856.0,5,5,2,0.0,7.664490538022615,0.0,0.0,18.80556460082733,0.0,3,4,0.0,1,2009,1,1,0.07270914987172325,991.8508390309852,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,274900
4.143907196862614,15.49470804861382,8.95322012474075,1,1,3,3,0,2,4,3.040152969328327,2003,2004,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,101.29945044720624,668.1887440458398,0,1,6.891500636005568,0.0,0.0,9.518920750865798,0.0,0.0,2,0.0,2,0.7173641623697471,3,2.0541069073886815,6,0.0,3,2003.0,2,2.0,440.0,5,5,2,35.84210290815066,12.522181074510675,0.0,0.0,0.0,0.0,3,4,0.0,3,2010,1,1,0.15160304831512814,675.0802446818454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140000
4.143907196862614,14.95657929687727,9.118976068162773,1,1,3,3,0,2,6,3.4679291041603877,1977,1977,0,9,10,0.0,3,4,1,4,4,3,0,176.4311890120578,3,9.745647747814575,43.8476353739526,708.9443743010446,4,1,7.018304924333994,0.0,0.0,9.75556884642953,0.0,0.6826659479949816,2,0.0,3,0.7173641623697471,3,2.257835050241748,6,1.7568572511070808,1,1980.0,3,2.0,473.0,5,5,2,53.28140780198947,14.347642449859281,0.0,0.0,0.0,0.0,3,2,0.0,2,2008,0,0,0.06184919009644787,715.9626792253786,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,171500
5.886184232560222,11.943216919469918,8.758041441720556,1,1,3,3,0,0,6,3.4679291041603877,1924,1950,0,8,8,0.0,3,2,0,1,4,3,3,171.3672383754759,6,0.0,0.0,387.0507643271244,2,1,6.641971305364398,641.4155505315125,0.0,9.79882992401387,0.0,0.0,2,0.0,2,0.7173641623697471,3,2.257835050241748,2,0.0,3,1924.0,3,1.0,398.0,5,5,2,0.0,0.0,13.65710058633892,0.0,0.0,0.0,3,4,0.0,5,2006,1,26,0.0,1035.1082861640014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112000
7.895014932503628,14.400037660806893,8.311988333628316,1,1,3,3,0,2,6,3.040152969328327,2004,2004,0,12,13,19.85788799785513,2,4,2,2,4,0,2,180.82474843942808,6,0.0,34.51733966292014,517.6954688057342,0,1,6.622854926479232,0.0,0.0,9.026530257310158,0.9944806198730061,0.0,1,0.0,1,0.7173641623697471,2,1.540081197783436,6,0.92529145896583,2,2004.0,2,2.0,420.0,5,5,2,38.89793415609543,0.0,0.0,0.0,0.0,0.0,3,4,0.0,1,2008,0,0,0.06667498895160856,524.3183237322135,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,149000
5.886184232560222,11.943216919469918,8.079395968292344,1,0,3,3,0,0,5,3.868731628185368,1947,1950,0,0,0,0.0,3,4,1,4,4,3,3,101.75090590725019,6,0.0,55.47342196014315,445.7476215601663,4,1,6.465203966774466,826.5950697305885,0.0,9.762611009179151,0.0,0.0,1,1.0709805540678778,2,0.7173641623697471,3,2.0541069073886815,6,0.0,3,1948.0,3,1.0,240.0,5,5,2,0.0,9.046381843792348,0.0,0.0,0.0,0.0,3,3,0.0,4,2009,1,3,0.12445029267005396,1278.8078952575293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
4.143907196862614,17.398707672896208,9.27280422932712,1,1,3,3,0,2,7,3.040152969328327,1990,1990,0,6,6,0.0,3,4,2,2,4,3,6,0.0,6,0.0,116.71047533427092,831.5457954446381,0,1,7.133593711044156,0.0,0.0,9.973121654970205,0.0,0.0,2,0.0,3,0.7173641623697471,3,2.0541069073886815,6,0.0,3,1990.0,2,2.0,500.0,5,5,2,0.0,8.902914873817501,0.0,6.894674765528044,0.0,0.0,3,4,0.0,5,2009,0,0,0.1403536353302879,838.6793891556822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,180500
4.143907196862614,10.527048578614302,9.412515763358327,1,1,0,3,0,2,5,3.040152969328327,1962,1962,0,6,6,0.0,3,2,1,4,4,3,6,0.0,6,0.0,102.31321868424256,678.5351853810835,4,1,7.289423779560742,0.0,0.0,10.2708499501956,0.0,0.0,1,1.0709805540678778,3,0.7173641623697471,3,2.600189090343093,3,0.92529145896583,5,1962.0,2,1.0,349.0,5,5,2,0.0,8.305501709061312,0.0,0.0,0.0,0.0,3,4,0.0,3,2007,0,0,0.15078542850623247,685.8246091606442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,143900
4.143907196862614,14.736276467330272,9.324348903618889,1,1,0,3,0,2,4,3.040152969328327,1960,1960,0,13,14,0.0,3,4,2,4,4,3,0,127.50880374897957,5,10.000813795546236,52.73543936523342,656.7355578887025,4,1,6.873308172402907,0.0,0.0,9.485193622274728,0.9944806198730061,0.0,1,0.0,3,0.7173641623697471,3,2.257835050241748,6,0.92529145896583,4,1960.0,2,1.0,312.0,5,5,2,69.58232120213319,0.0,0.0,0.0,0.0,0.0,3,1,0.0,4,2008,0,0,0.08029935143875754,663.6088660611053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
6.275424045814307,13.998447410832268,9.460669297326168,1,1,0,2,1,5,7,3.040152969328327,1988,1989,0,9,10,15.89686236988537,2,4,1,2,4,1,2,259.82042309712443,6,0.0,22.39430385917141,687.779904170307,0,1,6.94083729215711,1334.0432015721503,0.0,10.634807658750555,0.9944806198730061,0.0,2,1.0709805540678778,3,0.7173641623697471,3,2.4381397822177204,6,0.92529145896583,2,1988.0,0,2.0,454.0,5,5,2,20.92702867086864,11.555288387829808,0.0,0.0,17.933903642854606,0.0,3,4,0.0,4,2007,1,1,0.032560276511984516,2028.7639430346144,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,277000
4.143907196862614,14.95657929687727,8.918749334627806,1,1,3,3,0,2,6,3.868731628185368,1964,1964,0,6,6,22.176298730747117,3,4,1,2,4,3,5,206.32505245412113,6,0.0,46.57158046396644,652.3674892031721,0,1,6.866285785928402,0.0,0.0,9.472189769244297,0.9944806198730061,0.0,1,0.0,3,0.7173641623697471,3,2.257835050241748,6,0.0,3,1964.0,2,2.0,504.0,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,7,2008,0,0,0.07138856738684334,659.2337749891005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,145000
4.8720399247845005,14.056458277111444,8.540381560636009,1,1,3,3,0,2,5,3.4679291041603877,1925,1950,0,11,12,0.0,3,4,1,4,4,3,5,138.75732082481986,6,0.0,54.48883767963564,526.6200683296039,4,0,6.640857298884003,0.0,0.0,9.059149815833791,0.9944806198730061,0.0,1,0.0,2,0.7173641623697471,3,2.0541069073886815,6,0.0,3,0.0,1,0.0,0.0,3,3,2,0.0,0.0,12.094167169893964,0.0,0.0,0.0,3,4,0.0,4,2008,1,25,0.10346897309187211,533.2609256284879,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,98000
4.143907196862614,15.809462024057687,9.147047218138201,1,1,3,3,0,2,6,3.040152969328327,2009,2009,0,12,13,0.0,3,4,2,2,4,2,2,19.08207897610668,6,0.0,104.21494464264451,717.6098924279357,0,1,6.966569493775264,0.0,0.0,9.65868623738409,0.0,0.0,2,0.0,3,0.7173641623697471,2,2.257835050241748,6,0.0,3,2009.0,2,2.0,460.0,5,5,2,29.690859456534163,6.969420720067659,0.0,0.0,0.0,0.0,3,4,0.0,3,2010,0,0,0.14522506690933062,724.576461921711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,186000
6.275424045814307,14.624984051989987,8.963916935291241,1,1,3,3,0,5,7,3.040152969328327,2009,2009,0,12,13,0.0,3,4,2,2,4,3,2,213.2846865854161,6,0.0,20.20614774308395,546.6487094554118,0,1,6.713807057973126,1395.6690875967777,0.0,10.434014778772372,0.9944806198730061,0.0,2,1.0709805540678778,3,0.7173641623697471,2,2.4381397822177204,6,0.92529145896583,5,2009.0,2,2.0,644.0,5,5,2,42.174414492648694,16.43437011639932,0.0,0.0,0.0,0.0,3,4,0.0,7,2009,0,0,0.036963679587232415,1949.0316041101626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,252678
4.143907196862614,10.968825118301671,9.404985820526186,1,1,1,3,0,2,5,3.040152969328327,1995,1995,0,12,13,0.0,3,4,2,2,4,3,0,191.97181046968868,6,0.0,43.65549620144028,596.4243461270667,0,1,6.77192265224034,0.0,0.0,9.298257933104393,0.0,0.6826659479949816,1,0.0,3,0.7173641623697471,3,2.0541069073886815,6,0.0,3,1996.0,3,2.0,576.0,5,5,2,51.161620489791524,0.0,0.0,0.0,0.0,0.0,3,4,0.0,7,2006,0,0,0.07319536247123552,603.196268779307,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,156000
